source_requirement_id,relation_type,target_requirement_id,reason,primary_source_file,primary_source_line,primary_source_format,all_source_files,source_occurrence_count
REQ-MIGRATION-006,DATA,REQ-MIGRATION-005,,requirements_backup_restore_dependency_integrated_v0_1.md,91,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-MIGRATION-006,VALIDATION,REQ-INTEGRITY-002,,requirements_backup_restore_dependency_integrated_v0_1.md,92,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-MIGRATION-006,VALIDATION,REQ-INTEGRITY-003,,requirements_backup_restore_dependency_integrated_v0_1.md,93,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-MIGRATION-006,VALIDATION,REQ-INTEGRITY-004,,requirements_backup_restore_dependency_integrated_v0_1.md,94,TABLE,requirements_backup_restore_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_1.md;requirements_data_dependency_integrated_v0_2.md,3
REQ-MIGRATION-007,REFERENCE,REQ-BACKUP-001,移行完了と検証終了まで元データを保全する手段として、復元可能なバックアップを利用できる必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,100,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-007,STRUCTURE,REQ-MIGRATION-001,移行前データを保持するには、移行元と移行先を明確に区別できる必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,96,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-007,VALIDATION,REQ-MIGRATION-005,移行前データを削除してよい時点を判断するには、移行結果の成功、警告、失敗、除外を確認できる必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,98,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-008,REFERENCE,REQ-BACKUP-FORMAT-001,形式バージョンごとに移行手順を管理するには、バックアップ形式の版を明示的に識別できる必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,104,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-008,REFERENCE,REQ-BACKUP-FORMAT-005,形式変更ごとの互換性と変更内容を移行手順へ反映するには、形式仕様と互換性が記録されている必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,106,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-008,STRUCTURE,REQ-MIGRATION-001,正式リリース後の旧完成版データを移行するには、一般的な移行元、移行先、変換規則が定義されている必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,102,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-009,CONCEPT,REQ-MIGRATION-001,旧試作データの自動移行を対象外とする判断は、完成版データ形式の変更に対する通常の移行手段と区別して管理する必要がある。,requirements_final_group_f5_dependency_integrated_v0_1.md,108,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MIGRATION-009,REFERENCE,REQ-BACKUP-FORMAT-001,旧バックアップversion 1～6を対象外として識別するには、完成版で利用する形式バージョン管理との区別が必要である。,requirements_final_group_f5_dependency_integrated_v0_1.md,110,ARROW,requirements_final_group_f5_dependency_integrated_v0_1.md,1
REQ-MOBILE-001,DATA,REQ-MOBILE-002,移動学習に適すると判定された問題だけを選択するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,80,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-001,REFERENCE,REQ-PURPOSE-003,移動中・運動中の短時間演習という学習用途を利用するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,107,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-002,DATA,REQ-QUESTION-001,問題形式および問題属性を適性判定に利用するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,109,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-002,DATA,REQ-TAG-001,移動学習への適否を示す分類または属性を利用するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,111,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-003,FUNCTION,REQ-MOBILE-002,移動学習に不適切と判定された問題を除外するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,82,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-003,REFERENCE,REQ-QUESTION-001,書き取り・作図・英作文・長文読解等の問題形式を識別するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,115,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-003,REFERENCE,REQ-QUESTION-DEPENDENCY-003,途中式や問題群を必要とする問題を除外するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,113,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-004,FUNCTION,REQ-ANSWER-001,問題形式に応じた回答判定を少ない操作で行うため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,119,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-004,FUNCTION,REQ-MOBILE-001,移動学習用に選択された問題を少ない操作で実行するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,84,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-004,FUNCTION,REQ-PLAYER-001,回答表示と判定を行う学習実行操作を提供するため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,117,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MOBILE-004,PRESENTATION,REQ-ACCESS-001,スマートフォン縦向きの主要操作として利用可能にするため,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,121,ARROW,requirements_mobile_audio_speaking_dependency_integrated_v0_1.md,1
REQ-MODE-001,REFERENCE,REQ-COLLECTION-001,学習モードが参照する問題集合を定義するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,105,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-001,STRUCTURE,REQ-CONTENT-003,問題集と学習実行方法を別概念として扱うため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,103,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-002,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,66,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-002,FUNCTION,REQ-QUIZ-001,通常練習の出題順を決定するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,68,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-002,FUNCTION,REQ-QUIZ-003,通常練習の出題数を決定するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,70,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-003,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,72,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-003,FUNCTION,REQ-CYCLE-001,周回練習として管理する機能を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,107,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-003,FUNCTION,REQ-CYCLE-003,誤答・パスだけを次周へ残すため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,109,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-004,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,74,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-004,DATA,REQ-LEARNING-STATE-001,復習必要性と定着状態を区別して利用するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,115,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-004,DATA,REQ-MASTERY-002,問題ごとの長期定着状態を参照するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,111,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-004,DATA,REQ-MASTERY-009,復習時期または復習優先度を参照するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,113,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-005,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,76,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-005,DATA,REQ-MASTERY-005,前回確認からの経過時間を参照するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,117,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-005,DATA,REQ-MASTERY-009,次回確認時期を参照するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,119,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-006,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,78,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-006,DATA,REQ-LEARNING-STATE-002,問題が未着手かどうかを判定するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,121,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-007,CONCEPT,REQ-MODE-001,共通の学習モード概念を前提とするため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,80,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-007,FUNCTION,REQ-QUIZ-001,ランダム順の出題機能を利用するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,82,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
REQ-MODE-008,DATA,REQ-MASTERY-013,定着段階や確認間隔の規則を参照するため,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md,123,ARROW,requirements_learning_execution_session_cycle_c1a_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_1.md;requirements_learning_execution_session_cycle_dependency_integrated_v0_2.md,3
